"Name","PSChildName"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceInstallation\PreventInstallationOfMatchingDeviceSetupClasses","PreventInstallationOfMatchingDeviceSetupClasses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\AllowIdleReturnWithoutPassword","AllowIdleReturnWithoutPassword"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\AllowScreenTimeoutWhileLockedUserConfig","AllowScreenTimeoutWhileLockedUserConfig"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\AllowSimpleDevicePassword","AllowSimpleDevicePassword"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\AlphanumericDevicePasswordRequired","AlphanumericDevicePasswordRequired"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\DevicePasswordEnabled","DevicePasswordEnabled"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\DevicePasswordExpiration","DevicePasswordExpiration"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\DevicePasswordHistory","DevicePasswordHistory"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\EnforceLockScreenAndLogonImage","EnforceLockScreenAndLogonImage"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\EnforceLockScreenProvider","EnforceLockScreenProvider"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\MaxDevicePasswordFailedAttempts","MaxDevicePasswordFailedAttempts"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\MaxInactivityTimeDeviceLock","MaxInactivityTimeDeviceLock"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\MaxInactivityTimeDeviceLockWithExternalDisplay","MaxInactivityTimeDeviceLockWithExternalDisplay"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\MinDevicePasswordComplexCharacters","MinDevicePasswordComplexCharacters"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\MinDevicePasswordLength","MinDevicePasswordLength"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\MinimumPasswordAge","MinimumPasswordAge"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\PreventEnablingLockScreenCamera","PreventEnablingLockScreenCamera"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\PreventLockScreenSlideShow","PreventLockScreenSlideShow"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DeviceLock\ScreenTimeoutWhileLocked","ScreenTimeoutWhileLocked"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Display\DisablePerProcessDpiForApps","DisablePerProcessDpiForApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Display\EnablePerProcessDpi","EnablePerProcessDpi"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Display\EnablePerProcessDpiForApps","EnablePerProcessDpiForApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Display\TurnOffGdiDPIScalingForApps","TurnOffGdiDPIScalingForApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Display\TurnOnGdiDPIScalingForApps","TurnOnGdiDPIScalingForApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\DmaGuard\DeviceEnumerationPolicy","DeviceEnumerationPolicy"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Education\DefaultPrinterName","DefaultPrinterName"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Education\PreventAddingNewPrinters","PreventAddingNewPrinters"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Education\PrinterNames","PrinterNames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EnterpriseCloudPrint\CloudPrinterDiscoveryEndPoint","CloudPrinterDiscoveryEndPoint"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EnterpriseCloudPrint\CloudPrintOAuthAuthority","CloudPrintOAuthAuthority"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EnterpriseCloudPrint\CloudPrintOAuthClientId","CloudPrintOAuthClientId"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EnterpriseCloudPrint\CloudPrintResourceId","CloudPrintResourceId"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EnterpriseCloudPrint\DiscoveryMaxPrinterLimit","DiscoveryMaxPrinterLimit"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EnterpriseCloudPrint\MopriaDiscoveryResourceId","MopriaDiscoveryResourceId"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\ErrorReporting\CustomizeConsentSettings","CustomizeConsentSettings"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\ErrorReporting\DisableWindowsErrorReporting","DisableWindowsErrorReporting"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\ErrorReporting\DisplayErrorNotification","DisplayErrorNotification"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\ErrorReporting\DoNotSendAdditionalData","DoNotSendAdditionalData"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\ErrorReporting\PreventCriticalErrorDisplay","PreventCriticalErrorDisplay"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EventLogService\ControlEventLogBehavior","ControlEventLogBehavior"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EventLogService\SpecifyMaximumFileSizeApplicationLog","SpecifyMaximumFileSizeApplicationLog"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EventLogService\SpecifyMaximumFileSizeSecurityLog","SpecifyMaximumFileSizeSecurityLog"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\EventLogService\SpecifyMaximumFileSizeSystemLog","SpecifyMaximumFileSizeSystemLog"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowClipboardHistory","AllowClipboardHistory"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowCopyPaste","AllowCopyPaste"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowCortana","AllowCortana"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowDeviceDiscovery","AllowDeviceDiscovery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowFindMyDevice","AllowFindMyDevice"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowManualMDMUnenrollment","AllowManualMDMUnenrollment"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowSaveAsOfOfficeFiles","AllowSaveAsOfOfficeFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowScreenCapture","AllowScreenCapture"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowSharingOfOfficeFiles","AllowSharingOfOfficeFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowSIMErrorDialogPromptWhenNoSIM","AllowSIMErrorDialogPromptWhenNoSIM"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowSyncMySettings","AllowSyncMySettings"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowTailoredExperiencesWithDiagnosticData","AllowTailoredExperiencesWithDiagnosticData"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowTaskSwitcher","AllowTaskSwitcher"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowThirdPartySuggestionsInWindowsSpotlight","AllowThirdPartySuggestionsInWindowsSpotlight"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowVoiceRecording","AllowVoiceRecording"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowWindowsConsumerFeatures","AllowWindowsConsumerFeatures"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowWindowsSpotlight","AllowWindowsSpotlight"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowWindowsSpotlightOnActionCenter","AllowWindowsSpotlightOnActionCenter"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowWindowsSpotlightOnSettings","AllowWindowsSpotlightOnSettings"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowWindowsSpotlightWindowsWelcomeExperience","AllowWindowsSpotlightWindowsWelcomeExperience"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\AllowWindowsTips","AllowWindowsTips"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\ConfigureWindowsSpotlightOnLockScreen","ConfigureWindowsSpotlightOnLockScreen"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\DoNotShowFeedbackNotifications","DoNotShowFeedbackNotifications"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\DoNotSyncBrowserSettings","DoNotSyncBrowserSettings"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\PreventUsersFromTurningOnBrowserSyncing","PreventUsersFromTurningOnBrowserSyncing"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Experience\ShowLockOnUserTile","ShowLockOnUserTile"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\ExploitGuard\ExploitProtectionSettings","ExploitProtectionSettings"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\FileExplorer\TurnOffDataExecutionPreventionForExplorer","TurnOffDataExecutionPreventionForExplorer"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\FileExplorer\TurnOffHeapTerminationOnCorruption","TurnOffHeapTerminationOnCorruption"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Games\AllowAdvancedGamingServices","AllowAdvancedGamingServices"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Handwriting\PanelDefaultModeDocked","PanelDefaultModeDocked"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AddSearchProvider","AddSearchProvider"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowActiveXFiltering","AllowActiveXFiltering"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowAddOnList","AllowAddOnList"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowAutoComplete","AllowAutoComplete"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowCertificateAddressMismatchWarning","AllowCertificateAddressMismatchWarning"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowDeletingBrowsingHistoryOnExit","AllowDeletingBrowsingHistoryOnExit"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowEnhancedProtectedMode","AllowEnhancedProtectedMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowEnhancedSuggestionsInAddressBar","AllowEnhancedSuggestionsInAddressBar"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowEnterpriseModeFromToolsMenu","AllowEnterpriseModeFromToolsMenu"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowEnterpriseModeSiteList","AllowEnterpriseModeSiteList"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowFallbackToSSL3","AllowFallbackToSSL3"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowInternetExplorer7PolicyList","AllowInternetExplorer7PolicyList"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowInternetExplorerStandardsMode","AllowInternetExplorerStandardsMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowInternetZoneTemplate","AllowInternetZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowIntranetZoneTemplate","AllowIntranetZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowLocalMachineZoneTemplate","AllowLocalMachineZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowLockedDownInternetZoneTemplate","AllowLockedDownInternetZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowLockedDownIntranetZoneTemplate","AllowLockedDownIntranetZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowLockedDownLocalMachineZoneTemplate","AllowLockedDownLocalMachineZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowLockedDownRestrictedSitesZoneTemplate","AllowLockedDownRestrictedSitesZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowOneWordEntry","AllowOneWordEntry"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowSiteToZoneAssignmentList","AllowSiteToZoneAssignmentList"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowsLockedDownTrustedSitesZoneTemplate","AllowsLockedDownTrustedSitesZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowSoftwareWhenSignatureIsInvalid","AllowSoftwareWhenSignatureIsInvalid"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowsRestrictedSitesZoneTemplate","AllowsRestrictedSitesZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowSuggestedSites","AllowSuggestedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\AllowTrustedSitesZoneTemplate","AllowTrustedSitesZoneTemplate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\CheckServerCertificateRevocation","CheckServerCertificateRevocation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\CheckSignaturesOnDownloadedPrograms","CheckSignaturesOnDownloadedPrograms"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\ConsistentMimeHandlingInternetExplorerProcesses","ConsistentMimeHandlingInternetExplorerProcesses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableActiveXVersionListAutoDownload","DisableActiveXVersionListAutoDownload"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableAdobeFlash","DisableAdobeFlash"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableBypassOfSmartScreenWarnings","DisableBypassOfSmartScreenWarnings"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableBypassOfSmartScreenWarningsAboutUncommonFiles","DisableBypassOfSmartScreenWarningsAboutUncommonFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableCompatView","DisableCompatView"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableConfiguringHistory","DisableConfiguringHistory"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableCrashDetection","DisableCrashDetection"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableCustomerExperienceImprovementProgramParticipation","DisableCustomerExperienceImprovementProgramParticipation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableDeletingUserVisitedWebsites","DisableDeletingUserVisitedWebsites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableEnclosureDownloading","DisableEnclosureDownloading"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableEncryptionSupport","DisableEncryptionSupport"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableFeedsBackgroundSync","DisableFeedsBackgroundSync"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableFirstRunWizard","DisableFirstRunWizard"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableFlipAheadFeature","DisableFlipAheadFeature"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableGeolocation","DisableGeolocation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableHomePageChange","DisableHomePageChange"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableIgnoringCertificateErrors","DisableIgnoringCertificateErrors"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableInPrivateBrowsing","DisableInPrivateBrowsing"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableProcessesInEnhancedProtectedMode","DisableProcessesInEnhancedProtectedMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableProxyChange","DisableProxyChange"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableSearchProviderChange","DisableSearchProviderChange"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableSecondaryHomePageChange","DisableSecondaryHomePageChange"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableSecuritySettingsCheck","DisableSecuritySettingsCheck"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableUpdateCheck","DisableUpdateCheck"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DisableWebAddressAutoComplete","DisableWebAddressAutoComplete"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DoNotAllowActiveXControlsInProtectedMode","DoNotAllowActiveXControlsInProtectedMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DoNotAllowUsersToAddSites","DoNotAllowUsersToAddSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DoNotAllowUsersToChangePolicies","DoNotAllowUsersToChangePolicies"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DoNotBlockOutdatedActiveXControls","DoNotBlockOutdatedActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\DoNotBlockOutdatedActiveXControlsOnSpecificDomains","DoNotBlockOutdatedActiveXControlsOnSpecificDomains"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IncludeAllLocalSites","IncludeAllLocalSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IncludeAllNetworkPaths","IncludeAllNetworkPaths"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowAccessToDataSources","InternetZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowAutomaticPromptingForActiveXControls","InternetZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowAutomaticPromptingForFileDownloads","InternetZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowCopyPasteViaScript","InternetZoneAllowCopyPasteViaScript"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowDragAndDropCopyAndPasteFiles","InternetZoneAllowDragAndDropCopyAndPasteFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowFontDownloads","InternetZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowLessPrivilegedSites","InternetZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowLoadingOfXAMLFiles","InternetZoneAllowLoadingOfXAMLFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowNETFrameworkReliantComponents","InternetZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowOnlyApprovedDomainsToUseActiveXControls","InternetZoneAllowOnlyApprovedDomainsToUseActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowOnlyApprovedDomainsToUseTDCActiveXControl","InternetZoneAllowOnlyApprovedDomainsToUseTDCActiveXControl"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowScriptingOfInternetExplorerWebBrowserControls","InternetZoneAllowScriptingOfInternetExplorerWebBrowserControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowScriptInitiatedWindows","InternetZoneAllowScriptInitiatedWindows"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowScriptlets","InternetZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowSmartScreenIE","InternetZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowUpdatesToStatusBarViaScript","InternetZoneAllowUpdatesToStatusBarViaScript"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowUserDataPersistence","InternetZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneAllowVBScriptToRunInInternetExplorer","InternetZoneAllowVBScriptToRunInInternetExplorer"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneDoNotRunAntimalwareAgainstActiveXControls","InternetZoneDoNotRunAntimalwareAgainstActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneDownloadSignedActiveXControls","InternetZoneDownloadSignedActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneDownloadUnsignedActiveXControls","InternetZoneDownloadUnsignedActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneEnableCrossSiteScriptingFilter","InternetZoneEnableCrossSiteScriptingFilter"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneEnableDraggingOfContentFromDifferentDomainsAcrossWindows","InternetZoneEnableDraggingOfContentFromDifferentDomainsAcrossWindows"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneEnableDraggingOfContentFromDifferentDomainsWithinWindows","InternetZoneEnableDraggingOfContentFromDifferentDomainsWithinWindows"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneEnableMIMESniffing","InternetZoneEnableMIMESniffing"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneEnableProtectedMode","InternetZoneEnableProtectedMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneIncludeLocalPathWhenUploadingFilesToServer","InternetZoneIncludeLocalPathWhenUploadingFilesToServer"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneInitializeAndScriptActiveXControls","InternetZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneJavaPermissions","InternetZoneJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneLaunchingApplicationsAndFilesInIFRAME","InternetZoneLaunchingApplicationsAndFilesInIFRAME"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneLogonOptions","InternetZoneLogonOptions"
